Transaction ID,Customer ID,Product ID,Quantity Sold,Price per Unit,Transaction Date,Salesperson ID,Payment Method,Store ID
TXN0339,C1098,PROD0112,17,435.3,10/6/23,SP021,Cash,SI15
TXN0340,C1019,PROD0567,6,116,10/9/23,SP086,Cash,SI03
TXN0341,C1009,PROD1974,13,399.8,9/21/23,SP025,Cash,SI16
TXN0342,C1218,PROD0106,20,448.27,12/1/23,SP039,Bank Transfer,SI02
TXN0343,C1111,PROD2731,4,110.83,11/30/23,SP085,Check,SI17
TXN0344,C1298,PROD2502,15,148.09,10/8/23,SP056,Credit Card,SI10
TXN0345,C1174,PROD0908,2,156.19,9/26/23,SP040,Credit Card,SI20
TXN0346,C1112,PROD0250,4,303.85,12/20/23,SP071,Cash,SI07
TXN0347,C1217,PROD2769,11,276.6,11/15/23,SP014,Cash,SI14
TXN0348,C1276,PROD1760,2,103.79,9/26/23,SP017,Credit Card,SI13
TXN0349,C1232,PROD0792,19,409.06,9/27/23,SP018,Credit Card,SI01
TXN0350,C1288,PROD1728,15,75.48,11/25/23,SP059,Cash,SI17
TXN0351,C1253,PROD1177,7,211.91,12/22/23,SP035,Bank Transfer,SI13
TXN0352,C1029,PROD0138,2,274.93,12/7/23,SP031,Bank Transfer,SI03
TXN0353,C1199,PROD2642,13,164.52,11/24/23,SP045,Cash,SI20
TXN0354,C1133,PROD2702,4,375.72,11/1/23,SP018,Bank Transfer,SI02
TXN0355,C1136,PROD0169,3,140.9,12/14/23,SP090,Bank Transfer,SI18
TXN0356,C1290,PROD2515,19,173.38,9/6/23,SP049,Cash,SI15
TXN0357,C1129,PROD0701,20,469.58,10/10/23,SP032,Check,SI15
TXN0358,C1161,PROD1202,7,424.44,12/17/23,SP069,Cash,SI04
TXN0359,C1252,PROD2582,10,249.93,11/25/23,SP038,Credit Card,SI12
TXN0360,C1191,PROD2047,2,410.06,9/27/23,SP004,Credit Card,SI05
TXN0361,C1227,PROD0556,14,493.15,11/30/23,SP013,Bank Transfer,SI05
TXN0362,C1114,PROD0062,1,108.01,9/12/23,SP018,Credit Card,SI04
TXN0363,C1280,PROD1224,7,89.95,12/14/23,SP054,Check,SI01
TXN0364,C1021,PROD2275,7,76.41,10/31/23,SP001,Bank Transfer,SI01
TXN0365,C1125,PROD0121,13,472.54,10/15/23,SP043,Check,SI02
TXN0366,C1142,PROD2683,3,43.51,9/7/23,SP013,Check,SI05
TXN0367,C1022,PROD0726,1,118.95,12/16/23,SP057,Bank Transfer,SI07
TXN0368,C1154,PROD1631,10,91.41,10/23/23,SP030,Bank Transfer,SI05
TXN0369,C1255,PROD2584,3,187.77,12/3/23,SP061,Credit Card,SI11
TXN0370,C1210,PROD1639,10,253.86,9/27/23,SP098,Credit Card,SI13
TXN0371,C1177,PROD2874,10,73.33,12/1/23,SP059,Bank Transfer,SI12
TXN0372,C1148,PROD2448,20,64.03,12/3/23,SP016,Check,SI02
TXN0373,C1199,PROD2887,5,24.84,12/26/23,SP055,Credit Card,SI10
TXN0374,C1095,PROD2554,19,397.35,10/24/23,SP029,Credit Card,SI04
TXN0375,C1013,PROD0633,15,357.6,10/31/23,SP047,Cash,SI06
TXN0376,C1080,PROD0731,17,222.34,9/10/23,SP032,Check,SI13
TXN0377,C1050,PROD1191,2,114.33,10/13/23,SP056,Check,SI16
TXN0378,C1001,PROD2921,7,405.34,10/24/23,SP012,Cash,SI20
TXN0379,C1060,PROD1396,10,340.2,11/26/23,SP017,Cash,SI20
TXN0380,C1040,PROD1119,4,135.08,12/2/23,SP057,Credit Card,SI07
TXN0381,C1214,PROD1187,13,125.51,11/16/23,SP096,Cash,SI11
TXN0382,C1042,PROD0204,19,226.32,12/24/23,SP017,Check,SI11
TXN0383,C1225,PROD2109,7,68.91,10/30/23,SP042,Bank Transfer,SI01
TXN0384,C1149,PROD2437,17,450.34,9/23/23,SP073,Credit Card,SI15
TXN0385,C1295,PROD2955,14,330.03,10/30/23,SP006,Bank Transfer,SI03
TXN0386,C1291,PROD1983,14,24.99,9/2/23,SP064,Cash,SI04
TXN0387,C1215,PROD1487,2,221,12/21/23,SP056,Credit Card,SI19
TXN0388,C1009,PROD1655,10,389.56,11/11/23,SP015,Check,SI20
TXN0389,C1007,PROD1130,6,153.08,9/15/23,SP038,Bank Transfer,SI16
TXN0390,C1288,PROD2548,10,225.8,11/30/23,SP092,Check,SI09
TXN0391,C1176,PROD1791,1,365.99,9/22/23,SP077,Check,SI01
TXN0392,C1088,PROD0796,9,174.07,10/8/23,SP052,Credit Card,SI16
TXN0393,C1114,PROD2198,13,346.78,9/2/23,SP050,Credit Card,SI12
TXN0394,C1122,PROD0878,12,250.37,12/4/23,SP088,Check,SI01
TXN0395,C1186,PROD0735,11,356.21,9/6/23,SP038,Bank Transfer,SI01
TXN0396,C1241,PROD2658,9,405.8,11/15/23,SP086,Bank Transfer,SI07
TXN0397,C1064,PROD0144,16,314.21,10/11/23,SP094,Cash,SI16
TXN0398,C1170,PROD1152,1,181.73,10/30/23,SP009,Cash,SI17
TXN0399,C1198,PROD1901,20,114.84,10/27/23,SP063,Bank Transfer,SI13
TXN0400,C1211,PROD2854,11,201.25,11/2/23,SP006,Cash,SI11
TXN0401,C1076,PROD0539,14,410.88,12/15/23,SP038,Bank Transfer,SI07
TXN0402,C1264,PROD1302,18,289.45,10/15/23,SP044,Cash,SI20
TXN0403,C1146,PROD1960,7,85.95,11/22/23,SP031,Bank Transfer,SI18
TXN0404,C1274,PROD2746,7,309.63,11/20/23,SP047,Check,SI02
TXN0405,C1130,PROD2457,10,330.02,10/6/23,SP032,Bank Transfer,SI09
TXN0406,C1141,PROD2398,13,121.17,11/19/23,SP091,Check,SI04
TXN0407,C1221,PROD1814,11,173.71,9/25/23,SP032,Credit Card,SI12
TXN0408,C1183,PROD1898,6,313.81,11/11/23,SP040,Check,SI04
TXN0409,C1026,PROD1328,14,229.09,11/24/23,SP077,Credit Card,SI01
TXN0410,C1163,PROD0054,13,407.35,10/25/23,SP098,Check,SI13
TXN0411,C1104,PROD2425,13,393.98,10/10/23,SP038,Credit Card,SI13
TXN0412,C1197,PROD2567,2,419.24,10/30/23,SP010,Cash,SI12
TXN0413,C1288,PROD2286,7,130.78,12/8/23,SP085,Cash,SI03
TXN0414,C1115,PROD1251,20,139.24,9/23/23,SP014,Check,SI13
TXN0415,C1012,PROD1439,13,170.79,11/29/23,SP095,Cash,SI03
TXN0416,C1139,PROD1751,11,382.87,9/20/23,SP081,Bank Transfer,SI13
TXN0417,C1164,PROD1104,1,448.83,11/1/23,SP042,Cash,SI05
TXN0418,C1018,PROD2917,1,365.73,12/1/23,SP078,Cash,SI16
TXN0419,C1007,PROD1555,3,402.41,12/27/23,SP005,Credit Card,SI03
TXN0420,C1022,PROD0553,11,484.54,10/27/23,SP066,Bank Transfer,SI11
TXN0421,C1119,PROD2519,20,365.62,12/28/23,SP082,Bank Transfer,SI09
TXN0422,C1107,PROD0160,14,184.2,10/2/23,SP077,Credit Card,SI15
TXN0423,C1187,PROD1799,11,323.91,12/1/23,SP042,Cash,SI06
TXN0424,C1239,PROD2723,2,395.14,10/9/23,SP031,Check,SI01
TXN0425,C1157,PROD0825,9,490.96,10/27/23,SP023,Bank Transfer,SI19
TXN0426,C1078,PROD0797,12,321.8,12/27/23,SP006,Check,SI14
TXN0427,C1148,PROD1227,15,184.16,9/11/23,SP097,Bank Transfer,SI15
TXN0428,C1125,PROD2288,14,306.69,10/28/23,SP082,Check,SI13
TXN0429,C1083,PROD2292,7,348.44,11/10/23,SP067,Cash,SI07
TXN0430,C1252,PROD1232,3,475.73,10/13/23,SP033,Check,SI12
TXN0431,C1057,PROD1875,8,132.6,10/19/23,SP017,Bank Transfer,SI01
TXN0432,C1172,PROD2451,19,46.43,10/7/23,SP001,Check,SI11
TXN0433,C1282,PROD1838,15,282.62,9/1/23,SP069,Cash,SI09
TXN0434,C1007,PROD0323,20,230.13,10/31/23,SP026,Check,SI11
TXN0435,C1289,PROD0319,1,161.53,11/29/23,SP050,Credit Card,SI10
TXN0436,C1108,PROD1164,4,264.71,12/29/23,SP081,Cash,SI17
TXN0437,C1035,PROD1302,18,203.99,11/5/23,SP069,Check,SI14
TXN0438,C1152,PROD1034,5,477.07,10/19/23,SP010,Credit Card,SI12
TXN0439,C1127,PROD0397,16,402.54,12/27/23,SP049,Cash,SI20
TXN0440,C1252,PROD2189,5,333.94,12/1/23,SP067,Bank Transfer,SI19
TXN0441,C1264,PROD0059,9,246.41,11/20/23,SP006,Cash,SI14
TXN0442,C1136,PROD0652,15,236.54,9/23/23,SP017,Cash,SI07
TXN0443,C1189,PROD1844,4,204.51,11/5/23,SP021,Cash,SI15
TXN0444,C1168,PROD0317,13,436.58,11/20/23,SP031,Bank Transfer,SI20
TXN0445,C1098,PROD0915,10,121.45,9/8/23,SP055,Cash,SI03
TXN0446,C1157,PROD1982,4,89.5,9/3/23,SP067,Bank Transfer,SI13
TXN0447,C1274,PROD1391,16,167.82,10/13/23,SP099,Check,SI10
TXN0448,C1103,PROD0493,1,486.7,10/5/23,SP028,Cash,SI08
TXN0449,C1122,PROD2086,9,250.58,12/13/23,SP092,Bank Transfer,SI06
TXN0450,C1113,PROD2150,2,242.92,10/14/23,SP019,Cash,SI03
TXN0451,C1189,PROD0051,8,98.23,10/20/23,SP070,Cash,SI20
TXN0452,C1165,PROD0816,10,483.96,10/11/23,SP084,Bank Transfer,SI10
TXN0453,C1147,PROD2602,18,50.13,9/16/23,SP049,Bank Transfer,SI05
TXN0454,C1185,PROD2188,15,116.63,11/2/23,SP014,Credit Card,SI10
TXN0455,C1120,PROD1487,14,236.44,9/1/23,SP065,Cash,SI01
TXN0456,C1246,PROD0865,10,363.37,11/7/23,SP055,Cash,SI07
TXN0457,C1225,PROD0783,9,383,12/11/23,SP053,Check,SI08
TXN0458,C1007,PROD2269,6,388.77,11/17/23,SP014,Cash,SI09
TXN0459,C1272,PROD2862,10,465.08,11/10/23,SP086,Bank Transfer,SI04
TXN0460,C1296,PROD1204,3,19.34,12/18/23,SP039,Credit Card,SI14
TXN0461,C1164,PROD1452,4,394.19,10/24/23,SP021,Credit Card,SI13
TXN0462,C1160,PROD2478,6,389.71,12/11/23,SP022,Cash,SI08
TXN0463,C1079,PROD2649,2,95.05,12/21/23,SP012,Check,SI03
TXN0464,C1243,PROD2631,5,388.38,12/29/23,SP060,Check,SI17
TXN0465,C1089,PROD2079,4,452.04,12/14/23,SP016,Cash,SI13
TXN0466,C1218,PROD2322,20,397.19,9/5/23,SP087,Cash,SI12
TXN0467,C1002,PROD2535,19,386.36,10/13/23,SP074,Check,SI11
TXN0468,C1089,PROD0926,10,469.2,11/3/23,SP063,Cash,SI19
TXN0469,C1089,PROD0830,9,417.36,9/4/23,SP078,Cash,SI05
TXN0470,C1298,PROD0239,4,400.72,11/19/23,SP018,Check,SI19
TXN0471,C1266,PROD2372,5,385.96,12/6/23,SP054,Check,SI09
TXN0472,C1140,PROD2909,13,267.22,9/12/23,SP004,Cash,SI12
TXN0473,C1183,PROD0627,3,187.68,11/9/23,SP029,Credit Card,SI04
TXN0474,C1063,PROD1225,2,112,12/8/23,SP043,Check,SI03
TXN0475,C1037,PROD1663,4,441.93,11/27/23,SP069,Cash,SI06
TXN0476,C1226,PROD0133,10,91.3,10/9/23,SP013,Bank Transfer,SI14
TXN0477,C1038,PROD1019,20,413.02,12/18/23,SP042,Cash,SI18
TXN0478,C1135,PROD2705,7,275.81,9/28/23,SP071,Cash,SI10
TXN0479,C1026,PROD2931,9,67.46,12/17/23,SP033,Bank Transfer,SI13
TXN0480,C1252,PROD1429,20,257.46,11/2/23,SP085,Bank Transfer,SI06
TXN0481,C1001,PROD1425,20,388.83,10/16/23,SP045,Check,SI01
TXN0482,C1054,PROD2065,19,212.71,9/20/23,SP032,Check,SI13
TXN0483,C1176,PROD0336,4,142.98,9/27/23,SP096,Check,SI08
TXN0484,C1005,PROD1099,13,494.91,9/16/23,SP003,Credit Card,SI14
TXN0485,C1292,PROD2131,4,491.39,11/27/23,SP038,Check,SI05
TXN0486,C1120,PROD0487,13,455.89,11/28/23,SP020,Check,SI18
TXN0487,C1155,PROD2427,8,210.81,12/21/23,SP010,Cash,SI02
TXN0488,C1280,PROD0189,12,355.46,10/21/23,SP036,Check,SI13
TXN0489,C1177,PROD0737,10,150.75,12/31/23,SP035,Check,SI11
TXN0490,C1073,PROD2221,8,330.52,11/24/23,SP023,Bank Transfer,SI11
TXN0491,C1209,PROD2122,6,63.58,11/9/23,SP097,Credit Card,SI04
TXN0492,C1092,PROD2673,18,85.49,11/28/23,SP060,Bank Transfer,SI20
TXN0493,C1184,PROD0943,8,258.47,12/2/23,SP076,Credit Card,SI04
TXN0494,C1283,PROD1717,14,282.61,9/2/23,SP016,Cash,SI10
TXN0495,C1179,PROD1046,8,199.21,12/23/23,SP064,Bank Transfer,SI10
TXN0496,C1256,PROD1383,12,370.88,11/10/23,SP079,Cash,SI08
TXN0497,C1114,PROD1313,19,221.43,10/12/23,SP075,Check,SI03
TXN0498,C1116,PROD2292,4,287.36,11/25/23,SP096,Cash,SI17
TXN0499,C1008,PROD1737,1,269.91,12/3/23,SP050,Cash,SI05
TXN0500,C1258,PROD0114,16,79.3,12/19/23,SP001,Check,SI07
TXN0501,C1281,PROD2363,19,308.18,12/8/23,SP039,Credit Card,SI20
TXN0502,C1056,PROD2977,9,75.05,11/29/23,SP029,Check,SI10
TXN0503,C1089,PROD2562,6,22.87,11/16/23,SP011,Credit Card,SI07
TXN0504,C1248,PROD1450,2,106.52,12/21/23,SP064,Cash,SI08
TXN0505,C1170,PROD0291,3,18.43,12/19/23,SP048,Bank Transfer,SI08
TXN0506,C1160,PROD1896,6,183.34,11/13/23,SP014,Cash,SI12
TXN0507,C1065,PROD1582,20,423.88,10/8/23,SP050,Cash,SI18
TXN0508,C1172,PROD1336,8,329.02,12/18/23,SP009,Credit Card,SI12
TXN0509,C1261,PROD1681,16,380.28,11/16/23,SP013,Credit Card,SI07
TXN0510,C1240,PROD1214,2,237.15,9/10/23,SP041,Credit Card,SI09
TXN0511,C1272,PROD0357,17,52.98,10/4/23,SP052,Credit Card,SI09
TXN0512,C1170,PROD2642,1,130.11,10/9/23,SP027,Bank Transfer,SI05
TXN0513,C1189,PROD2123,5,76.45,10/22/23,SP031,Bank Transfer,SI20
TXN0514,C1216,PROD2782,4,499.56,12/15/23,SP094,Check,SI17
TXN0515,C1259,PROD1647,6,356.97,10/4/23,SP023,Credit Card,SI02
TXN0516,C1007,PROD2950,13,340.74,10/24/23,SP019,Credit Card,SI09
TXN0517,C1238,PROD0877,16,482.38,11/15/23,SP034,Cash,SI01
TXN0518,C1181,PROD1368,2,448.71,11/26/23,SP027,Cash,SI04
TXN0519,C1157,PROD1358,7,151.22,11/14/23,SP055,Check,SI08
TXN0520,C1145,PROD2185,8,161.88,11/5/23,SP009,Check,SI13
TXN0521,C1016,PROD0198,13,377.86,12/11/23,SP056,Cash,SI13
TXN0522,C1031,PROD1090,5,56.66,11/16/23,SP056,Check,SI11
TXN0523,C1131,PROD0140,20,23.51,11/22/23,SP031,Check,SI03
TXN0524,C1255,PROD1563,2,351.42,12/24/23,SP090,Credit Card,SI06
TXN0525,C1017,PROD0270,18,130.18,12/30/23,SP048,Check,SI03
TXN0526,C1210,PROD0760,16,446.17,10/5/23,SP012,Credit Card,SI14
TXN0527,C1076,PROD0607,19,281.26,9/21/23,SP050,Check,SI01
TXN0528,C1034,PROD0231,17,312.02,10/23/23,SP038,Check,SI13
TXN0529,C1224,PROD0574,6,249.12,12/1/23,SP020,Cash,SI06
TXN0530,C1217,PROD0089,11,34.85,11/25/23,SP030,Cash,SI11
TXN0531,C1009,PROD1824,13,350.55,9/14/23,SP086,Cash,SI17
TXN0532,C1047,PROD2621,8,493.61,11/6/23,SP012,Bank Transfer,SI12
TXN0533,C1208,PROD2254,18,412.25,9/22/23,SP084,Credit Card,SI05
TXN0534,C1268,PROD0436,9,371.48,11/7/23,SP067,Check,SI14
TXN0535,C1089,PROD0476,7,68.65,12/7/23,SP088,Check,SI04
TXN0536,C1220,PROD0304,12,238.19,11/25/23,SP093,Credit Card,SI13
TXN0537,C1153,PROD0904,2,308.19,10/4/23,SP039,Bank Transfer,SI16
TXN0538,C1028,PROD2417,5,64.23,11/29/23,SP075,Check,SI17
TXN0539,C1242,PROD0415,7,311.36,9/15/23,SP007,Cash,SI09
TXN0540,C1193,PROD2768,1,384.48,11/25/23,SP086,Credit Card,SI08
TXN0541,C1269,PROD1143,12,198.09,10/6/23,SP091,Check,SI14
TXN0542,C1069,PROD0212,7,151.96,11/17/23,SP029,Cash,SI01
TXN0543,C1121,PROD0832,15,115.83,10/30/23,SP092,Credit Card,SI11
TXN0544,C1192,PROD0287,9,56.17,9/22/23,SP005,Check,SI08
TXN0545,C1025,PROD0921,9,285.4,10/25/23,SP098,Credit Card,SI10
TXN0546,C1018,PROD0251,15,85.18,10/26/23,SP060,Bank Transfer,SI11
TXN0547,C1033,PROD0827,16,13.51,12/4/23,SP043,Cash,SI09
TXN0548,C1049,PROD2836,19,473.8,12/6/23,SP082,Check,SI02
TXN0549,C1242,PROD2695,16,375.36,11/25/23,SP093,Cash,SI11
TXN0550,C1060,PROD2620,15,264.8,12/14/23,SP046,Bank Transfer,SI10
TXN0551,C1291,PROD0888,13,382.65,12/1/23,SP004,Cash,SI10
TXN0552,C1249,PROD0495,8,91.25,11/16/23,SP042,Cash,SI05
TXN0553,C1042,PROD1736,9,79.21,10/8/23,SP011,Cash,SI14
TXN0554,C1046,PROD2971,3,349.96,12/30/23,SP043,Credit Card,SI05
TXN0555,C1089,PROD1058,13,473.75,12/12/23,SP021,Credit Card,SI19
TXN0556,C1102,PROD2786,15,300.8,12/16/23,SP087,Credit Card,SI18
TXN0557,C1030,PROD2854,20,12.05,11/10/23,SP052,Check,SI13
TXN0558,C1030,PROD1985,11,67.36,10/2/23,SP077,Bank Transfer,SI14
TXN0559,C1254,PROD1008,10,389.61,10/24/23,SP082,Bank Transfer,SI20
TXN0560,C1238,PROD0277,12,315.72,10/7/23,SP040,Cash,SI17
TXN0561,C1188,PROD0381,14,277.41,12/12/23,SP015,Check,SI09
TXN0562,C1165,PROD2015,1,275.9,12/3/23,SP035,Cash,SI13
TXN0563,C1145,PROD0117,11,256.36,11/23/23,SP073,Cash,SI06
TXN0564,C1224,PROD1402,6,231.97,11/14/23,SP021,Cash,SI07
TXN0565,C1015,PROD0886,8,352.08,11/17/23,SP091,Cash,SI06
TXN0566,C1281,PROD1211,19,35.28,9/11/23,SP020,Credit Card,SI14
TXN0567,C1119,PROD0800,6,458.93,9/28/23,SP097,Cash,SI06
TXN0568,C1030,PROD0736,5,401.46,11/28/23,SP018,Cash,SI04
TXN0569,C1080,PROD1459,18,206.4,10/30/23,SP073,Cash,SI04
TXN0570,C1299,PROD1537,10,325.29,11/2/23,SP006,Credit Card,SI19
TXN0571,C1277,PROD2233,8,250.78,11/18/23,SP069,Credit Card,SI04
TXN0572,C1102,PROD2071,18,281.78,12/6/23,SP044,Check,SI09
TXN0573,C1299,PROD2895,17,475.54,11/24/23,SP051,Credit Card,SI17
TXN0574,C1095,PROD0123,3,209.19,10/22/23,SP009,Credit Card,SI08
TXN0575,C1278,PROD2645,1,357.59,10/20/23,SP028,Credit Card,SI05
TXN0576,C1219,PROD2470,4,400.43,11/10/23,SP077,Cash,SI05
TXN0577,C1091,PROD1872,5,313.16,12/1/23,SP017,Bank Transfer,SI08
TXN0578,C1019,PROD2110,5,457.54,12/21/23,SP080,Cash,SI18
TXN0579,C1044,PROD0771,8,313.77,12/23/23,SP016,Bank Transfer,SI03
TXN0580,C1014,PROD1496,9,283.9,9/13/23,SP020,Cash,SI10
TXN0581,C1293,PROD0724,12,222.68,12/3/23,SP024,Credit Card,SI10
TXN0582,C1178,PROD2783,2,42.67,12/8/23,SP053,Cash,SI07
TXN0583,C1191,PROD0208,10,300.39,11/10/23,SP059,Bank Transfer,SI15
TXN0584,C1098,PROD2586,19,26.8,12/22/23,SP045,Check,SI19
TXN0585,C1120,PROD2426,8,10.92,12/4/23,SP077,Bank Transfer,SI05
TXN0586,C1069,PROD2421,8,450.47,9/15/23,SP063,Bank Transfer,SI18
TXN0587,C1088,PROD0611,14,303.75,10/21/23,SP015,Credit Card,SI18
TXN0588,C1168,PROD1742,3,288.28,10/25/23,SP050,Bank Transfer,SI08
TXN0589,C1025,PROD2192,2,277.87,12/25/23,SP087,Bank Transfer,SI13
TXN0590,C1114,PROD0218,14,96.07,9/23/23,SP063,Bank Transfer,SI06
TXN0591,C1040,PROD0629,13,364.36,12/3/23,SP058,Cash,SI19
TXN0592,C1127,PROD2429,19,259.68,10/23/23,SP053,Cash,SI11
TXN0593,C1094,PROD1272,17,426.38,10/27/23,SP057,Bank Transfer,SI19
TXN0594,C1116,PROD2719,11,489.42,12/11/23,SP072,Bank Transfer,SI20
TXN0595,C1118,PROD2987,1,235.4,10/31/23,SP023,Credit Card,SI12
TXN0596,C1195,PROD1129,15,12.97,12/19/23,SP008,Cash,SI18
TXN0597,C1109,PROD0976,2,73.54,9/4/23,SP096,Bank Transfer,SI11
TXN0598,C1013,PROD0077,19,206.76,11/3/23,SP078,Bank Transfer,SI14
TXN0599,C1123,PROD0200,6,319.97,12/11/23,SP057,Cash,SI04
TXN0600,C1276,PROD2447,15,79.55,12/15/23,SP079,Check,SI08
TXN0601,C1059,PROD0870,11,87.32,11/5/23,SP027,Bank Transfer,SI01
TXN0602,C1294,PROD1479,15,367.38,12/15/23,SP014,Cash,SI01
TXN0603,C1072,PROD0791,19,236.91,10/3/23,SP058,Check,SI10
TXN0604,C1160,PROD1369,9,362.07,12/1/23,SP083,Credit Card,SI17
TXN0605,C1177,PROD1002,17,495.71,12/31/23,SP023,Credit Card,SI16
TXN0606,C1258,PROD2964,17,475.83,12/11/23,SP066,Check,SI09
TXN0607,C1005,PROD2318,19,129.94,12/24/23,SP020,Bank Transfer,SI20
TXN0608,C1100,PROD1644,4,10.14,11/22/23,SP069,Bank Transfer,SI07
TXN0609,C1078,PROD2065,10,112.43,11/18/23,SP074,Bank Transfer,SI10
TXN0610,C1062,PROD0697,7,348.24,9/17/23,SP030,Check,SI10
TXN0611,C1244,PROD1148,6,140.96,12/16/23,SP093,Check,SI17
TXN0612,C1050,PROD1706,6,427.7,11/18/23,SP026,Credit Card,SI14
TXN0613,C1249,PROD0500,7,236.6,12/17/23,SP020,Bank Transfer,SI19
TXN0614,C1003,PROD0151,11,203.63,10/4/23,SP004,Check,SI01
TXN0615,C1299,PROD2754,12,417.44,11/10/23,SP017,Credit Card,SI10
TXN0616,C1115,PROD1406,15,154.36,11/28/23,SP081,Check,SI12
TXN0617,C1191,PROD1743,6,231.58,11/19/23,SP011,Credit Card,SI02
TXN0618,C1279,PROD1450,6,430.73,10/1/23,SP009,Cash,SI07
TXN0619,C1125,PROD2527,10,414.21,12/31/23,SP032,Bank Transfer,SI12
TXN0620,C1054,PROD0457,14,96.09,12/22/23,SP056,Credit Card,SI17
TXN0621,C1189,PROD0964,18,273.02,9/18/23,SP088,Cash,SI16
TXN0622,C1189,PROD2547,5,407.61,9/2/23,SP070,Check,SI08
TXN0623,C1135,PROD2545,20,312.81,10/1/23,SP091,Credit Card,SI19
TXN0624,C1009,PROD2789,9,217.67,12/28/23,SP047,Check,SI20
TXN0625,C1204,PROD1541,8,137.8,12/30/23,SP040,Bank Transfer,SI14
TXN0626,C1012,PROD0513,9,130,10/17/23,SP068,Bank Transfer,SI17
TXN0627,C1273,PROD0304,4,87.21,11/6/23,SP030,Credit Card,SI10
TXN0628,C1072,PROD1676,18,379.51,11/6/23,SP046,Bank Transfer,SI18
TXN0629,C1048,PROD1067,7,108.71,10/13/23,SP084,Check,SI07
TXN0630,C1216,PROD1386,16,77.26,11/28/23,SP059,Bank Transfer,SI01
TXN0631,C1241,PROD1616,7,339.95,10/23/23,SP067,Cash,SI12
TXN0632,C1244,PROD2653,11,158.05,10/19/23,SP013,Cash,SI07
TXN0633,C1151,PROD1846,7,401.01,9/10/23,SP029,Check,SI03
TXN0634,C1226,PROD0577,12,366.49,10/24/23,SP043,Bank Transfer,SI14
TXN0635,C1142,PROD0143,19,230.94,12/24/23,SP077,Credit Card,SI04
TXN0636,C1265,PROD1223,15,115.44,11/30/23,SP077,Bank Transfer,SI18
TXN0637,C1013,PROD1953,19,272.29,9/10/23,SP016,Check,SI02
TXN0638,C1192,PROD2050,7,491.2,9/29/23,SP040,Cash,SI02
TXN0639,C1014,PROD1340,3,191.32,12/23/23,SP005,Credit Card,SI19
TXN0640,C1262,PROD1179,17,37.73,12/28/23,SP077,Credit Card,SI05
TXN0641,C1187,PROD0101,3,302.65,11/9/23,SP042,Cash,SI02
TXN0642,C1006,PROD1111,11,387.75,11/16/23,SP086,Credit Card,SI03
TXN0643,C1014,PROD1264,6,119.13,9/16/23,SP085,Bank Transfer,SI02
TXN0644,C1016,PROD0793,7,235.7,10/13/23,SP004,Check,SI07
TXN0645,C1241,PROD1466,2,68.2,11/6/23,SP065,Check,SI08
TXN0646,C1077,PROD0343,17,366.26,9/15/23,SP059,Cash,SI05
TXN0647,C1053,PROD0648,9,89.03,11/14/23,SP016,Cash,SI15
TXN0648,C1064,PROD2218,5,253.45,11/4/23,SP075,Cash,SI20
TXN0649,C1203,PROD1356,16,439.79,10/30/23,SP033,Bank Transfer,SI01
TXN0650,C1229,PROD1475,11,261.06,9/20/23,SP029,Check,SI05
TXN0651,C1063,PROD2787,6,466.82,12/26/23,SP095,Check,SI18
TXN0652,C1227,PROD1854,18,19.16,9/10/23,SP067,Check,SI20
TXN0653,C1244,PROD2043,6,305.54,9/20/23,SP013,Cash,SI04
TXN0654,C1116,PROD1321,6,304.74,10/5/23,SP040,Bank Transfer,SI17
TXN0655,C1077,PROD0647,2,26.59,11/1/23,SP018,Cash,SI12
TXN0656,C1116,PROD1633,18,146.61,11/7/23,SP091,Credit Card,SI06
TXN0657,C1036,PROD2426,19,237.03,11/4/23,SP047,Credit Card,SI17
TXN0658,C1059,PROD2471,17,380.36,10/27/23,SP054,Bank Transfer,SI17
TXN0659,C1072,PROD2352,19,209.09,12/20/23,SP097,Bank Transfer,SI10
TXN0660,C1069,PROD0015,3,414.9,12/13/23,SP089,Bank Transfer,SI19
TXN0661,C1121,PROD0232,14,341.95,12/18/23,SP047,Credit Card,SI20
TXN0662,C1239,PROD2411,3,16.28,10/18/23,SP045,Bank Transfer,SI16
TXN0663,C1117,PROD2593,5,209.86,10/2/23,SP007,Bank Transfer,SI07
TXN0664,C1014,PROD2397,6,292.6,12/19/23,SP087,Credit Card,SI14
TXN0665,C1188,PROD0578,4,280.44,9/27/23,SP089,Check,SI03
TXN0666,C1050,PROD2720,18,24.29,12/1/23,SP094,Credit Card,SI03
TXN0667,C1167,PROD0136,19,69.28,10/29/23,SP031,Credit Card,SI19
TXN0668,C1201,PROD0075,18,154.89,10/6/23,SP066,Check,SI13
TXN0669,C1150,PROD2918,18,486.68,11/15/23,SP067,Cash,SI17
TXN0670,C1285,PROD2266,15,212.05,11/23/23,SP054,Bank Transfer,SI08
TXN0671,C1145,PROD2591,17,245.18,11/8/23,SP067,Credit Card,SI10
TXN0672,C1176,PROD2067,8,337.88,12/20/23,SP074,Cash,SI09
TXN0673,C1213,PROD2304,3,191.69,10/6/23,SP073,Credit Card,SI02
TXN0674,C1132,PROD0173,6,360.68,10/5/23,SP041,Bank Transfer,SI04
TXN0675,C1136,PROD0516,9,131.48,9/30/23,SP095,Bank Transfer,SI13
TXN0676,C1033,PROD0918,5,330.25,9/26/23,SP060,Bank Transfer,SI01
