Product ID,Product Name,Product Category,Supplier ID,Orig_Price,Date Added
PROD1690,Fridge,Accessories,SUP3378,85.63,5/26/22
PROD1691,Jeans,Kitchenware,SUP2898,234.52,11/8/20
PROD1692,Speaker,Footwear,SUP3279,979.65,7/8/23
PROD1693,Laptop,Accessories,SUP1743,704.41,4/23/21
PROD1694,Shirt,Appliances,SUP1179,960.53,7/8/22
PROD1695,Fridge,Accessories,SUP3219,872.72,2/17/21
PROD1696,Shirt,Furniture,SUP0414,272.34,4/15/22
PROD1697,TV,Appliances,SUP2024,876.82,7/19/20
PROD1698,TV,Kitchenware,SUP3840,544.25,12/9/20
PROD1699,Jeans,Kitchenware,SUP0506,577.78,12/30/22
PROD1700,Coffee Maker,Clothing,SUP1554,26.05,3/13/23
PROD1701,Bookshelf,Furniture,SUP1223,979.44,5/11/21
PROD1702,Watch,Clothing,SUP4332,400.93,3/5/23
PROD1703,Shoes,Appliances,SUP2638,461.24,4/3/22
PROD1704,Headphones,Footwear,SUP4045,130.35,1/25/23
PROD1705,Microwave,Accessories,SUP3787,285.36,3/5/20
PROD1706,Sofa,Kitchenware,SUP0122,847.04,5/23/23
PROD1707,T-shirt,Furniture,SUP3735,863.23,4/2/23
PROD1708,Shoes,Clothing,SUP4458,84.85,8/28/23
PROD1709,Washing Machine,Clothing,SUP3556,120.59,2/4/22
PROD1710,Bed,Appliances,SUP3968,681.59,5/19/22
PROD1711,Blender,Appliances,SUP3309,821.25,8/14/21
PROD1712,Shirt,Home Decor,SUP3022,700.58,6/26/20
PROD1713,Microwave,Clothing,SUP1254,501.04,12/18/20
PROD1714,Oven,Appliances,SUP2811,67.3,1/8/20
PROD1715,Wardrobe,Footwear,SUP2597,262.75,10/18/20
PROD1716,Speaker,Home Decor,SUP1440,677.99,4/3/20
PROD1717,Speaker,Furniture,SUP1027,572.91,7/1/21
PROD1718,Sofa,Footwear,SUP2802,161.94,7/16/22
PROD1719,Oven,Electronics,SUP1734,144.53,1/5/23
PROD1720,Washing Machine,Home Decor,SUP0153,916.47,8/19/23
PROD1721,Toaster,Appliances,SUP2213,919.87,10/25/22
PROD1722,Smartwatch,Furniture,SUP1372,293.41,3/22/23
PROD1723,Watch,Accessories,SUP2496,738.15,1/15/20
PROD1724,TV,Accessories,SUP0814,667.53,2/11/23
PROD1725,Shirt,Furniture,SUP1742,374.43,9/25/20
PROD1726,Washing Machine,Furniture,SUP4192,923.38,1/3/22
PROD1727,Table,Footwear,SUP0332,442.28,3/18/20
PROD1728,Lamp,Appliances,SUP2122,718.83,3/2/22
PROD1729,Fridge,Furniture,SUP4298,351.98,6/28/23
PROD1730,Smartphone,Kitchenware,SUP1504,721.58,7/20/21
PROD1731,Smartwatch,Home Decor,SUP4479,842.47,6/27/23
PROD1732,Table,Appliances,SUP2463,212.14,2/10/21
PROD1733,Shirt,Appliances,SUP3383,984.33,12/5/20
PROD1734,Washing Machine,Home Decor,SUP0310,974.06,12/11/20
PROD1735,Coffee Maker,Appliances,SUP1806,27.21,9/5/22
PROD1736,Blender,Accessories,SUP4385,819.97,6/19/21
PROD1737,TV,Clothing,SUP2010,534.59,6/12/23
PROD1738,Cookware,Footwear,SUP4078,972.77,6/26/22
PROD1739,Washing Machine,Furniture,SUP1868,466.56,6/28/22
PROD1740,Vacuum Cleaner,Kitchenware,SUP0895,928.12,3/16/20
PROD1741,Laptop Bag,Furniture,SUP0469,903.32,7/25/20
PROD1742,Headphones,Clothing,SUP3565,415.93,11/5/21
PROD1743,Laptop Bag,Clothing,SUP1365,87.83,6/9/23
PROD1744,Camera,Furniture,SUP1779,837.6,4/4/20
PROD1745,Bed,Accessories,SUP0066,209.7,10/31/20
PROD1746,Bookshelf,Furniture,SUP1695,117.69,11/27/22
PROD1747,Air Conditioner,Electronics,SUP3997,143.79,2/17/21
PROD1748,Vacuum Cleaner,Electronics,SUP4398,682.36,2/21/21
PROD1749,Speaker,Home Decor,SUP0906,66.92,1/23/23
PROD1750,Air Conditioner,Home Decor,SUP1988,304.56,7/14/21
PROD1751,Vacuum Cleaner,Accessories,SUP4403,198.13,6/19/21
PROD1752,Jeans,Footwear,SUP1382,440.68,12/15/20
PROD1753,Lamp,Footwear,SUP0068,52.55,11/5/20
PROD1754,Shoes,Home Decor,SUP4629,208.16,7/28/21
PROD1755,Camera,Accessories,SUP2138,770.98,9/16/20
PROD1756,Smartwatch,Electronics,SUP0288,174.12,8/26/21
PROD1757,Air Conditioner,Clothing,SUP4828,746.67,8/3/22
PROD1758,Shoes,Accessories,SUP2643,766.03,3/23/23
PROD1759,Smartwatch,Furniture,SUP1774,870.17,4/5/21
PROD1760,Headphones,Footwear,SUP2154,215.4,5/15/22
PROD1761,Blender,Accessories,SUP1174,837.77,11/18/21
PROD1762,Washing Machine,Furniture,SUP1409,120.31,9/18/22
PROD1763,Laptop,Footwear,SUP4546,327,8/11/20
PROD1764,Bed,Clothing,SUP4376,355.77,2/20/21
PROD1765,Washing Machine,Electronics,SUP4390,281.19,4/29/21
PROD1766,Microwave,Appliances,SUP0188,403.54,4/25/21
PROD1767,Laptop,Footwear,SUP4407,698.75,7/26/22
PROD1768,Smartwatch,Appliances,SUP4065,549.3,4/3/20
PROD1769,Vacuum Cleaner,Footwear,SUP2255,245.16,11/29/20
PROD1770,Wardrobe,Accessories,SUP3635,571.35,3/16/20
PROD1771,Smartphone,Appliances,SUP0514,957.85,4/16/20
PROD1772,Bookshelf,Appliances,SUP2762,103.56,1/21/21
PROD1773,Watch,Appliances,SUP4820,313.55,12/21/20
PROD1774,TV,Footwear,SUP2169,371.33,8/13/22
PROD1775,Fridge,Clothing,SUP4418,849.14,4/27/21
PROD1776,Speaker,Clothing,SUP0412,755.96,5/9/23
PROD1777,Blender,Furniture,SUP3148,969.95,4/13/20
PROD1778,Fridge,Home Decor,SUP2946,775.69,5/11/23
PROD1779,Shirt,Footwear,SUP2436,646.43,8/21/23
PROD1780,Toaster,Furniture,SUP4151,518.39,7/7/21
PROD1781,Lamp,Home Decor,SUP2710,888.38,11/10/20
PROD1782,Camera,Clothing,SUP4148,98.71,2/19/20
PROD1783,Camera,Furniture,SUP4257,307.36,2/5/21
PROD1784,Bed,Footwear,SUP4594,946.51,6/18/20
PROD1785,TV,Accessories,SUP4712,732.57,9/6/21
PROD1786,Laptop,Electronics,SUP2961,39.03,12/10/22
PROD1787,Table,Accessories,SUP3830,338.67,8/19/21
PROD1788,Washing Machine,Clothing,SUP0929,705.25,3/21/22
PROD1789,Jacket,Kitchenware,SUP0176,679.77,12/24/21
PROD1790,Coffee Maker,Furniture,SUP0391,360.36,6/23/23
PROD1791,Shoes,Footwear,SUP3406,221.8,6/11/22
PROD1792,Blender,Appliances,SUP4209,676.77,7/1/20
PROD1793,Sofa,Accessories,SUP4072,904.31,4/9/20
PROD1794,Jeans,Clothing,SUP3900,927.67,6/21/22
PROD1795,Toaster,Clothing,SUP3008,409.98,2/3/22
PROD1796,Headphones,Appliances,SUP0860,558.43,4/18/20
PROD1797,Toaster,Accessories,SUP3385,214.21,8/7/20
PROD1798,TV,Footwear,SUP2194,930.27,9/1/21
PROD1799,T-shirt,Appliances,SUP2624,246.04,2/14/21
PROD1800,Shirt,Accessories,SUP1466,420.42,7/19/23
PROD1801,Coffee Maker,Clothing,SUP4240,89.17,5/31/23
PROD1802,Vacuum Cleaner,Electronics,SUP3242,998.9,5/27/20
PROD1803,Smartwatch,Home Decor,SUP3863,443.57,8/25/20
PROD1804,Cookware,Accessories,SUP2765,527.99,1/17/22
PROD1805,Bed,Kitchenware,SUP3095,611.29,5/25/23
PROD1806,Smartwatch,Appliances,SUP4380,119.68,7/9/22
PROD1807,Jacket,Home Decor,SUP4937,245.61,8/23/22
PROD1808,Vacuum Cleaner,Appliances,SUP2459,207.69,9/6/20
PROD1809,Microwave,Clothing,SUP2036,995.64,4/14/23
PROD1810,Wardrobe,Appliances,SUP2724,95.75,8/4/20
PROD1811,Laptop,Kitchenware,SUP4048,426.9,2/9/22
PROD1812,Toaster,Appliances,SUP2482,663.27,4/2/21
PROD1813,Microwave,Furniture,SUP2457,956.45,2/20/23
PROD1814,Shirt,Furniture,SUP3310,960.14,2/16/23
PROD1815,Camera,Kitchenware,SUP3793,328.85,7/22/20
PROD1816,T-shirt,Accessories,SUP1376,503.51,4/24/22
PROD1817,Coffee Maker,Clothing,SUP4058,992.03,5/5/22
PROD1818,Vacuum Cleaner,Accessories,SUP1115,678.04,2/5/21
PROD1819,Speaker,Appliances,SUP1608,731.44,10/20/22
PROD1820,Smartphone,Home Decor,SUP0936,155.51,12/1/22
PROD1821,Vacuum Cleaner,Appliances,SUP0503,730.3,3/2/22
PROD1822,Bed,Kitchenware,SUP4880,786,8/3/22
PROD1823,TV,Clothing,SUP3026,408.58,5/8/20
PROD1824,Laptop Bag,Appliances,SUP3643,768.01,10/11/22
PROD1825,Coffee Maker,Furniture,SUP1518,65.45,10/16/21
PROD1826,Sofa,Furniture,SUP2148,97.75,2/18/23
PROD1827,Fridge,Footwear,SUP0572,762.67,3/4/23
PROD1828,Laptop,Accessories,SUP1596,553.62,12/20/21
PROD1829,Cookware,Home Decor,SUP3589,36.06,10/15/22
PROD1830,Air Conditioner,Kitchenware,SUP4711,332.33,7/12/20
PROD1831,Headphones,Electronics,SUP4886,942.96,11/9/20
PROD1832,Headphones,Accessories,SUP3060,175.91,10/17/21
PROD1833,Jeans,Appliances,SUP3732,576.05,1/4/20
PROD1834,Coffee Maker,Kitchenware,SUP4119,946.61,2/4/21
PROD1835,Air Conditioner,Footwear,SUP3132,156.51,8/13/23
PROD1836,Smartphone,Electronics,SUP4358,400.51,6/18/23
PROD1837,Toaster,Clothing,SUP2440,303.74,7/1/23
PROD1838,Bookshelf,Footwear,SUP4257,791.01,2/4/20
PROD1839,Oven,Appliances,SUP1099,25.32,4/18/21
PROD1840,Bookshelf,Kitchenware,SUP4491,764.67,11/21/21
PROD1841,Smartwatch,Electronics,SUP0311,846.93,10/25/21
PROD1842,Microwave,Home Decor,SUP2386,774.62,1/4/23
PROD1843,Smartwatch,Furniture,SUP1817,570,10/8/21
PROD1844,Camera,Kitchenware,SUP3414,767.08,5/16/20
PROD1845,Air Conditioner,Electronics,SUP0390,422.92,7/3/20
PROD1846,Wardrobe,Appliances,SUP4243,972.66,8/30/22
PROD1847,Toaster,Electronics,SUP3365,947.3,1/16/20
PROD1848,Speaker,Electronics,SUP4344,318.04,6/4/22
PROD1849,Cookware,Home Decor,SUP0839,156.88,12/9/22
PROD1850,Bookshelf,Clothing,SUP2141,42.13,7/9/22
PROD1851,Bookshelf,Home Decor,SUP4925,88.03,7/25/20
PROD1852,Toaster,Accessories,SUP4185,675.5,8/12/23
PROD1853,Microwave,Footwear,SUP1525,329.24,10/30/22
PROD1854,Speaker,Clothing,SUP1080,870.26,4/9/20
PROD1855,Shirt,Appliances,SUP4443,979.69,10/31/22
PROD1856,Fridge,Kitchenware,SUP3458,507.6,10/15/21
PROD1857,Washing Machine,Home Decor,SUP2503,187.05,10/11/21
PROD1858,TV,Kitchenware,SUP2029,266.06,4/3/23
PROD1859,Blender,Electronics,SUP0593,571.58,5/4/20
PROD1860,Headphones,Accessories,SUP1451,812.24,7/9/23
PROD1861,Coffee Maker,Kitchenware,SUP4511,33.04,1/8/23
PROD1862,Jeans,Clothing,SUP0765,293.14,11/24/21
PROD1863,Sofa,Home Decor,SUP3418,753.06,6/24/22
PROD1864,Cookware,Electronics,SUP3897,66.38,12/9/22
PROD1865,Headphones,Footwear,SUP2704,467.62,1/19/22
PROD1866,Shoes,Clothing,SUP3040,470.3,4/11/20
PROD1867,Jeans,Appliances,SUP4638,871.76,5/30/22
PROD1868,Laptop Bag,Appliances,SUP2562,59.28,5/6/21
PROD1869,Wardrobe,Electronics,SUP2886,540.98,5/9/22
PROD1870,Jacket,Clothing,SUP4317,418.49,5/26/20
PROD1871,Microwave,Kitchenware,SUP0598,509.81,6/15/23
PROD1872,Microwave,Furniture,SUP0471,300.68,12/21/21
PROD1873,Shirt,Kitchenware,SUP2573,182.88,12/28/20
PROD1874,Coffee Maker,Appliances,SUP4135,101.2,6/28/21
PROD1875,Microwave,Home Decor,SUP2116,792.33,3/8/22
PROD1876,Smartphone,Furniture,SUP4593,893.44,8/14/23
PROD1877,Lamp,Kitchenware,SUP4043,180.11,7/16/21
PROD1878,Camera,Clothing,SUP0767,679.33,12/29/20
PROD1879,TV,Furniture,SUP3630,15.06,4/27/20
PROD1880,Jacket,Home Decor,SUP3109,80.34,12/8/21
PROD1881,Laptop,Kitchenware,SUP2969,422.21,7/15/20
PROD1882,Wardrobe,Appliances,SUP4521,409.19,3/9/23
PROD1883,Lamp,Kitchenware,SUP0091,83.99,7/27/21
PROD1884,Watch,Footwear,SUP2597,166.72,1/2/21
PROD1885,Sofa,Kitchenware,SUP2435,464.74,7/27/23
PROD1886,Headphones,Appliances,SUP1477,994.56,4/7/23
PROD1887,Coffee Maker,Furniture,SUP4364,14.74,5/30/21
PROD1888,Coffee Maker,Kitchenware,SUP1448,538.99,7/18/20
PROD1889,Air Conditioner,Furniture,SUP4191,888.67,3/23/21
PROD1890,Lamp,Home Decor,SUP0727,391.55,6/28/23
PROD1891,Bookshelf,Footwear,SUP1352,423.85,8/20/20
PROD1892,Lamp,Clothing,SUP4183,725.35,4/30/22
PROD1893,Fridge,Furniture,SUP2964,837.19,8/13/23
PROD1894,Camera,Kitchenware,SUP2283,827.43,2/22/22
PROD1895,Smartwatch,Footwear,SUP1744,334.94,11/11/22
PROD1896,Coffee Maker,Accessories,SUP1940,283.11,6/13/20
PROD1897,Headphones,Home Decor,SUP2451,719.12,10/4/22
PROD1898,Blender,Appliances,SUP1171,462.1,11/24/21
PROD1899,Toaster,Kitchenware,SUP1104,842.32,1/27/20
PROD1900,Sofa,Appliances,SUP4872,507.57,8/18/23
PROD1901,Wardrobe,Home Decor,SUP4037,797.76,1/22/21
PROD1902,Oven,Kitchenware,SUP1078,564.6,9/7/22
PROD1903,Blender,Appliances,SUP3464,189.14,2/3/23
PROD1904,Smartwatch,Kitchenware,SUP1641,680.15,6/24/21
PROD1905,Sofa,Footwear,SUP0532,439.39,6/12/23
PROD1906,Headphones,Accessories,SUP2330,559.79,3/25/22
PROD1907,T-shirt,Furniture,SUP4865,444.42,3/11/21
PROD1908,Air Conditioner,Home Decor,SUP4279,315.41,8/29/22
PROD1909,Shirt,Footwear,SUP3977,256.9,4/27/21
PROD1910,Camera,Home Decor,SUP4687,951.66,9/4/22
PROD1911,Laptop Bag,Footwear,SUP3433,606.21,8/15/20
PROD1912,Watch,Kitchenware,SUP4537,372.8,6/26/21
PROD1913,Fridge,Accessories,SUP2293,941.67,3/10/20
PROD1914,Wardrobe,Appliances,SUP0187,71.25,8/24/22
PROD1915,Blender,Electronics,SUP0699,139.2,1/9/20
PROD1916,Shoes,Home Decor,SUP0276,917.23,11/11/21
PROD1917,Air Conditioner,Appliances,SUP2060,918.8,10/14/20
PROD1918,Laptop,Appliances,SUP1127,249.3,1/19/23
PROD1919,Lamp,Clothing,SUP3827,420.93,11/26/21
PROD1920,T-shirt,Furniture,SUP3164,924.21,10/28/22
PROD1921,Laptop Bag,Appliances,SUP3738,688.58,1/1/23
PROD1922,Jacket,Clothing,SUP1524,168.55,8/5/22
PROD1923,Sofa,Footwear,SUP0972,697.67,11/25/21
PROD1924,Camera,Home Decor,SUP4667,346.76,8/19/21
PROD1925,Smartphone,Furniture,SUP1288,750.51,6/28/20
PROD1926,Laptop,Accessories,SUP3869,751.53,7/28/22
PROD1927,Smartphone,Home Decor,SUP0606,73.8,9/17/22
PROD1928,Vacuum Cleaner,Footwear,SUP3992,688.45,9/15/20
PROD1929,Laptop,Home Decor,SUP1230,590.54,3/14/21
PROD1930,Camera,Accessories,SUP3448,151.98,2/7/22
PROD1931,Toaster,Appliances,SUP2021,777.48,10/21/20
PROD1932,Shoes,Footwear,SUP1359,422.85,11/4/20
PROD1933,Cookware,Furniture,SUP3853,556.51,5/24/23
PROD1934,Microwave,Footwear,SUP1000,522.58,10/16/22
PROD1935,Shirt,Clothing,SUP0668,885.07,1/19/21
PROD1936,Shoes,Clothing,SUP3780,247.17,8/16/22
PROD1937,Lamp,Home Decor,SUP1386,304.83,5/5/20
PROD1938,Toaster,Clothing,SUP3535,423.31,5/2/22
PROD1939,Cookware,Footwear,SUP1067,912.89,10/7/21
PROD1940,Wardrobe,Clothing,SUP3838,843.96,12/9/20
PROD1941,Shirt,Clothing,SUP3356,357.72,2/17/21
PROD1942,Smartphone,Kitchenware,SUP2810,527.29,10/16/22
PROD1943,Speaker,Accessories,SUP1993,423.05,12/8/20
PROD1944,Bookshelf,Footwear,SUP3343,428.3,2/23/20
PROD1945,Cookware,Appliances,SUP3812,275.35,1/9/20
PROD1946,Laptop,Accessories,SUP2746,964.91,4/1/23
PROD1947,Jeans,Accessories,SUP1889,583.55,5/5/22
PROD1948,Oven,Home Decor,SUP3625,510.42,11/16/22
PROD1949,TV,Furniture,SUP2934,13.37,3/23/21
PROD1950,Shirt,Furniture,SUP1541,417.3,10/4/21
PROD1951,Smartphone,Kitchenware,SUP1999,993.17,9/22/22
PROD1952,Bed,Appliances,SUP3617,249.5,2/7/21
PROD1953,TV,Clothing,SUP0404,11.7,8/2/22
PROD1954,Washing Machine,Kitchenware,SUP0454,122.03,3/1/20
PROD1955,T-shirt,Footwear,SUP2603,636.59,5/11/22
PROD1956,Fridge,Footwear,SUP3349,75.47,9/23/22
PROD1957,Speaker,Furniture,SUP1757,495.08,9/16/20
PROD1958,Laptop,Furniture,SUP4933,912.89,9/16/22
PROD1959,Oven,Electronics,SUP2046,278.26,1/9/22
PROD1960,Microwave,Electronics,SUP2068,2.46,2/27/22
PROD1961,Sofa,Appliances,SUP4577,536.35,1/10/21
PROD1962,Wardrobe,Home Decor,SUP1924,605.28,8/17/22
PROD1963,Jacket,Accessories,SUP4399,228.41,2/23/22
PROD1964,Watch,Appliances,SUP4375,441.49,2/4/22
PROD1965,Cookware,Footwear,SUP2650,640.22,9/9/20
PROD1966,Watch,Electronics,SUP3936,146.2,6/25/23
PROD1967,Oven,Footwear,SUP2126,424.21,5/31/22
PROD1968,Jacket,Footwear,SUP4617,516.41,8/24/22
PROD1969,Smartwatch,Home Decor,SUP0490,310.03,3/4/20
PROD1970,Bed,Appliances,SUP0586,157.23,9/16/21
PROD1971,Watch,Furniture,SUP0728,669.7,2/7/21
PROD1972,Table,Furniture,SUP2951,944.39,4/6/20
PROD1973,Air Conditioner,Appliances,SUP0394,808.37,1/4/22
PROD1974,Camera,Home Decor,SUP3879,75.37,1/31/21
PROD1975,Fridge,Electronics,SUP4450,218.83,11/28/21
PROD1976,Oven,Electronics,SUP2880,881.01,1/29/21
PROD1977,Oven,Electronics,SUP0216,946.2,8/14/23
PROD1978,Cookware,Accessories,SUP4654,925.84,12/31/22
PROD1979,Smartphone,Appliances,SUP3627,911.63,6/19/21
PROD1980,Table,Kitchenware,SUP2167,137.72,5/31/22
PROD1981,Wardrobe,Home Decor,SUP4162,584.46,2/6/20
PROD1982,Oven,Kitchenware,SUP4714,224.82,2/2/22
PROD1983,Sofa,Appliances,SUP3714,313.59,7/21/22
PROD1984,Smartphone,Appliances,SUP4104,302.42,3/13/22
PROD1985,T-shirt,Home Decor,SUP4298,915.66,4/11/20
PROD1986,Coffee Maker,Kitchenware,SUP0883,518.49,3/20/21
PROD1987,Fridge,Appliances,SUP0686,944.27,8/14/21
PROD1988,Coffee Maker,Kitchenware,SUP3144,5.02,5/12/23
PROD1989,Headphones,Clothing,SUP3944,296.47,1/1/22
PROD1990,Cookware,Furniture,SUP2267,715.7,3/8/22
PROD1991,Laptop Bag,Furniture,SUP0255,483.8,6/24/21
PROD1992,Fridge,Kitchenware,SUP3976,835.27,6/5/21
PROD1993,Smartphone,Accessories,SUP3071,525.36,7/22/20
PROD1994,Jacket,Clothing,SUP2662,664.58,7/25/23
PROD1995,Bed,Clothing,SUP0513,281.37,11/22/22
PROD1996,Table,Clothing,SUP2255,460.5,6/13/20
PROD1997,Bed,Accessories,SUP3770,843.98,4/26/21
PROD1998,Oven,Appliances,SUP3187,438.22,10/6/20
PROD1999,Bed,Home Decor,SUP3657,320.9,12/26/21
PROD2000,Camera,Furniture,SUP2307,161.31,2/1/21
PROD2001,Shirt,Clothing,SUP0810,829.22,12/2/22
PROD2002,Air Conditioner,Clothing,SUP2712,213.7,3/11/23
PROD2003,Microwave,Clothing,SUP4801,247.46,9/6/21
PROD2004,Washing Machine,Clothing,SUP0052,933.96,10/22/22
PROD2005,Blender,Footwear,SUP3338,658.41,3/2/22
PROD2006,Sofa,Kitchenware,SUP0907,896.32,5/17/21
PROD2007,Washing Machine,Accessories,SUP1119,747.07,9/11/20
PROD2008,Smartphone,Accessories,SUP1021,330.73,10/4/22
PROD2009,Microwave,Appliances,SUP1954,218.39,7/20/21
PROD2010,Jeans,Footwear,SUP4711,77.77,12/12/21
PROD2011,Coffee Maker,Electronics,SUP2540,114.3,3/21/20
PROD2012,TV,Clothing,SUP3408,868.32,6/16/21
PROD2013,Lamp,Furniture,SUP1931,485.82,4/7/23
PROD2014,Bookshelf,Home Decor,SUP3294,123.6,9/7/21
PROD2015,Blender,Furniture,SUP4641,550.09,7/20/23
PROD2016,Jacket,Clothing,SUP3396,985.72,7/31/21
PROD2017,Wardrobe,Clothing,SUP4881,2.49,6/7/20
PROD2018,Sofa,Appliances,SUP2030,111.73,5/30/20
PROD2019,Bookshelf,Home Decor,SUP0773,529.68,9/2/20
PROD2020,Headphones,Appliances,SUP2621,328.12,12/19/21
PROD2021,Smartwatch,Furniture,SUP3051,938.68,9/4/21
PROD2022,Toaster,Clothing,SUP0535,194.77,4/12/20
PROD2023,Wardrobe,Electronics,SUP3616,743.95,9/3/22
PROD2024,Headphones,Kitchenware,SUP0103,586.24,5/23/21
PROD2025,Shirt,Appliances,SUP1793,367.95,1/23/22
PROD2026,Air Conditioner,Electronics,SUP2461,,4/25/20
PROD2027,Blender,Appliances,SUP4855,390.25,10/22/21
PROD2028,Laptop,Accessories,SUP1796,678.44,10/16/21
PROD2029,Microwave,Electronics,SUP0446,371.51,7/6/21
PROD2030,Speaker,Clothing,SUP1304,71.83,3/25/20
PROD2031,Jacket,Footwear,SUP3904,465.16,3/10/23
PROD2032,Shirt,Furniture,SUP2194,598.2,2/19/21
PROD2033,Wardrobe,Furniture,SUP4540,843.93,11/21/21
PROD2034,Watch,Clothing,SUP2069,39.29,2/11/20
PROD2035,Fridge,Kitchenware,SUP1159,741.88,1/7/20
PROD2036,Coffee Maker,Clothing,SUP1219,778.17,5/28/20
PROD2037,Camera,Home Decor,SUP2316,966.34,3/12/20
PROD2038,Oven,Appliances,SUP3392,237.65,12/31/20
PROD2039,Laptop Bag,Home Decor,SUP2968,297.1,6/15/22
PROD2040,Air Conditioner,Furniture,SUP3819,210.66,7/9/20
PROD2041,Coffee Maker,Furniture,SUP2112,730.45,8/20/20
PROD2042,Toaster,Appliances,SUP4068,404.84,3/4/21
PROD2043,Sofa,Accessories,SUP1706,604.07,12/19/21
PROD2044,Speaker,Furniture,SUP1770,543.89,7/15/20
PROD2045,Table,Kitchenware,SUP3584,551.24,4/17/23
PROD2046,Lamp,Kitchenware,SUP3398,20.08,3/10/23
PROD2047,Oven,Home Decor,SUP4729,81.36,3/17/23
PROD2048,Table,Home Decor,SUP2605,996.28,1/13/21
PROD2049,Shirt,Furniture,SUP1727,692.42,9/23/22
PROD2050,Bookshelf,Footwear,SUP4328,924.44,10/10/21
PROD2051,Vacuum Cleaner,Electronics,SUP2917,845.43,5/10/21
PROD2052,Sofa,Footwear,SUP4850,191.77,7/24/23
PROD2053,T-shirt,Kitchenware,SUP4610,763.86,7/19/22
PROD2054,Cookware,Kitchenware,SUP4647,654.29,3/9/22
PROD2055,Camera,Furniture,SUP4886,714.33,11/16/21
PROD2056,TV,Footwear,SUP1315,217.12,7/21/21
PROD2057,Microwave,Accessories,SUP2008,249.86,9/4/22
PROD2058,Smartphone,Furniture,SUP1320,765.97,12/22/20
PROD2059,Laptop,Appliances,SUP0892,58.48,2/1/22
PROD2060,Laptop,Electronics,SUP0859,891.74,10/17/20
PROD2061,Table,Kitchenware,SUP0177,670.08,5/10/23
PROD2062,Bookshelf,Furniture,SUP1972,711.06,6/30/20
PROD2063,Sofa,Clothing,SUP2184,754.16,9/24/22
PROD2064,Bookshelf,Clothing,SUP3209,576.07,12/21/20
PROD2065,TV,Appliances,SUP3155,404.37,10/2/20
PROD2066,Laptop,Electronics,SUP1503,14.9,4/27/21
PROD2067,T-shirt,Clothing,SUP1295,691.24,4/21/22
PROD2068,Laptop,Accessories,SUP2525,85.8,3/5/23
PROD2069,Bookshelf,Footwear,SUP4201,221.46,7/12/23
PROD2070,Jeans,Footwear,SUP2502,312.44,1/10/20
PROD2071,Jacket,Accessories,SUP1517,104.09,3/9/23
PROD2072,Table,Accessories,SUP0042,713.91,6/13/20
PROD2073,Fridge,Clothing,SUP4557,380.61,7/25/21
PROD2074,Blender,Clothing,SUP2927,275.83,2/2/20
PROD2075,Speaker,Appliances,SUP0230,549.73,1/15/23
PROD2076,Laptop Bag,Furniture,SUP3830,266.81,5/16/22
PROD2077,Bookshelf,Footwear,SUP2912,277.72,8/13/22
PROD2078,Cookware,Furniture,SUP4682,870.74,9/28/21
PROD2079,Sofa,Home Decor,SUP4249,944.32,8/3/22
PROD2080,Shirt,Footwear,SUP1527,550.36,3/23/21
PROD2081,Laptop,Furniture,SUP2172,428.76,10/3/22
PROD2082,Air Conditioner,Clothing,SUP1721,164.05,3/7/21
PROD2083,Vacuum Cleaner,Accessories,SUP3047,235.62,2/21/23
PROD2084,Cookware,Accessories,SUP1287,555.99,12/29/22
PROD2085,TV,Furniture,SUP2989,563.73,9/29/22
PROD2086,Oven,Clothing,SUP3715,658.9,2/24/22
PROD2087,Oven,Clothing,SUP3334,794.21,7/16/20
PROD2088,Laptop,Appliances,SUP3163,793.41,7/2/23
PROD2089,Wardrobe,Furniture,SUP0197,645.1,12/21/22
PROD2090,Bookshelf,Footwear,SUP4292,21.12,8/28/22
PROD2091,Smartphone,Furniture,SUP1550,980.13,6/3/23
PROD2092,Toaster,Furniture,SUP4225,871.24,3/5/22
PROD2093,Jeans,Home Decor,SUP0007,180.2,8/22/22
PROD2094,Laptop,Furniture,SUP4395,644.16,1/15/23
PROD2095,Microwave,Appliances,SUP0784,588.58,11/4/20
PROD2096,Bookshelf,Clothing,SUP1069,860.48,6/10/22
PROD2097,Wardrobe,Electronics,SUP1903,850.26,3/8/21
PROD2098,Toaster,Kitchenware,SUP3339,259.96,9/18/22
PROD2099,Laptop Bag,Kitchenware,SUP1197,286.79,7/12/21
PROD2100,Laptop Bag,Clothing,SUP4996,183.88,1/23/22
PROD2101,Headphones,Appliances,SUP3119,526.96,10/23/20
PROD2102,T-shirt,Furniture,SUP3271,354.08,1/28/22
PROD2103,Coffee Maker,Furniture,SUP1818,799.36,11/25/21
PROD2104,Jeans,Furniture,SUP3253,412.82,3/9/20
PROD2105,Laptop,Home Decor,SUP3365,390.07,5/23/21
PROD2106,Lamp,Home Decor,SUP2367,713.16,6/26/23
PROD2107,Watch,Electronics,SUP4458,178.49,10/2/20
PROD2108,Jeans,Clothing,SUP4443,522.57,4/1/23
PROD2109,Wardrobe,Home Decor,SUP4630,542.27,4/1/23
PROD2110,TV,Kitchenware,SUP1073,864.91,12/25/22
PROD2111,Wardrobe,Accessories,SUP3930,561.35,3/16/20
PROD2112,Blender,Electronics,SUP3691,312.33,3/31/23
PROD2113,Lamp,Clothing,SUP2712,461.25,6/10/22
PROD2114,Speaker,Home Decor,SUP1589,540.61,6/22/20
